context,questions,answers
After Mellos leaves Orwyle provides Lyonel new medicine help king sleep departing .,What is Orwyle?,Orwyle is a ORG that After Mellos leaves Orwyle provides Lyonel new medicine help king sleep departing .
After Mellos leaves Orwyle provides Lyonel new medicine help king sleep departing .,What is Lyonel?,Lyonel is a ORG that After Mellos leaves Orwyle provides Lyonel new medicine help king sleep departing .
Alone Lyonel Viserys laments wishes would tested reign .,Who is Lyonel Viserys?,Lyonel Viserys was a PERSON who Alone Lyonel Viserys laments wishes would tested reign .
He confides Lyonel afraid remembered since never embarked great conquest also never suffered major defeats .,Who is Lyonel?,Lyonel was a PERSON who He confides Lyonel afraid remembered since never embarked great conquest also never suffered major defeats .
Lyonel notes many would consider good legacy .,What is Lyonel?,Lyonel is a ORG that Lyonel notes many would consider good legacy .
A pained Viserys smiles remarks peaceful uneventful reign rarely made great songs sung feasts .,Who is Viserys?,Viserys was a PERSON who A pained Viserys smiles remarks peaceful uneventful reign rarely made great songs sung feasts .
Lyonel says many yearn tested faced crisis men would wish never came .,What is Lyonel?,Lyonel is a ORG that Lyonel says many yearn tested faced crisis men would wish never came .
Viserys respects Hand 's honesty help think different life may had.Later royal wedding ceremonies begin starting grand feast Red Keep followed planned seven days tournaments spectacle finally ending wedding ceremony .,Who is Viserys?,Viserys was a PERSON who Viserys respects Hand 's honesty help think different life may had.
Viserys respects Hand 's honesty help think different life may had.Later royal wedding ceremonies begin starting grand feast Red Keep followed planned seven days tournaments spectacle finally ending wedding ceremony .,When did seven days happen?,seven days was a DATE that Later royal wedding ceremonies begin starting grand feast Red Keep followed planned seven days tournaments spectacle finally ending wedding ceremony .
Viserys seated next Rhaenyra middle high table front throne .,Who is Viserys?,Viserys was a PERSON who Viserys seated next Rhaenyra middle high table front throne .
They receive groups lords including Jason Lannister Lord Hobert Hightower .,Who is Jason Lannister?,Jason Lannister was a PERSON who They receive groups lords including Jason Lannister Lord Hobert Hightower .
They receive groups lords including Jason Lannister Lord Hobert Hightower .,Who is Hobert Hightower?,Hobert Hightower was a PERSON who They receive groups lords including Jason Lannister Lord Hobert Hightower .
Before long entourage House Velaryon enters : Corlys Rhaenys Laena Laenor Ser Vaemond take seats one side high table .,What is House Velaryon?,House Velaryon is a ORG that Before long entourage House Velaryon enters : Corlys Rhaenys Laena Laenor Ser Vaemond take seats one side high table .
Before long entourage House Velaryon enters : Corlys Rhaenys Laena Laenor Ser Vaemond take seats one side high table .,Who is Corlys Rhaenys Laena Laenor Ser Vaemond?,Corlys Rhaenys Laena Laenor Ser Vaemond was a PERSON who Before long entourage House Velaryon enters : Corlys Rhaenys Laena Laenor Ser Vaemond take seats one side high table .
Surprise grabs attendants Daemon enters distance behind Velaryons despite fact Viserys exiled Daemon forbade return .,Who is Daemon?,Daemon was a PERSON who Surprise grabs attendants Daemon enters distance behind Velaryons despite fact Viserys exiled Daemon forbade return .
Surprise grabs attendants Daemon enters distance behind Velaryons despite fact Viserys exiled Daemon forbade return .,Who is Velaryons?,Velaryons was a PERSON who Surprise grabs attendants Daemon enters distance behind Velaryons despite fact Viserys exiled Daemon forbade return .
Surprise grabs attendants Daemon enters distance behind Velaryons despite fact Viserys exiled Daemon forbade return .,Who is Viserys?,Viserys was a PERSON who Surprise grabs attendants Daemon enters distance behind Velaryons despite fact Viserys exiled Daemon forbade return .
Surprise grabs attendants Daemon enters distance behind Velaryons despite fact Viserys exiled Daemon forbade return .,Who is Daemon?,Daemon was a PERSON who Surprise grabs attendants Daemon enters distance behind Velaryons despite fact Viserys exiled Daemon forbade return .
After moment tension Viserys silently welcomes brother .,Who is Viserys?,Viserys was a PERSON who After moment tension Viserys silently welcomes brother .
He orders another chair brought high table Daemon next Lyonel Strong opposite side Velaryons .,Who is Daemon?,Daemon was a PERSON who He orders another chair brought high table Daemon next Lyonel Strong opposite side Velaryons .
He orders another chair brought high table Daemon next Lyonel Strong opposite side Velaryons .,Who is Lyonel Strong?,Lyonel Strong was a PERSON who He orders another chair brought high table Daemon next Lyonel Strong opposite side Velaryons .
He orders another chair brought high table Daemon next Lyonel Strong opposite side Velaryons .,Where is Velaryons?,Velaryons is a GPE that He orders another chair brought high table Daemon next Lyonel Strong opposite side Velaryons .
After moment Daemon passed Viserys rises give speech praise House Velaryon crown 's faithful powerful allies marriage unite families one.Just Viserys conducts speech Alicent arrives dressed green intentionally interrupting .,Who is Daemon?,Daemon was a PERSON who After moment Daemon passed Viserys rises give speech praise House Velaryon crown 's faithful powerful allies marriage unite families one.
After moment Daemon passed Viserys rises give speech praise House Velaryon crown 's faithful powerful allies marriage unite families one.Just Viserys conducts speech Alicent arrives dressed green intentionally interrupting .,Who is Viserys?,Viserys was a PERSON who After moment Daemon passed Viserys rises give speech praise House Velaryon crown 's faithful powerful allies marriage unite families one.
After moment Daemon passed Viserys rises give speech praise House Velaryon crown 's faithful powerful allies marriage unite families one.Just Viserys conducts speech Alicent arrives dressed green intentionally interrupting .,What is House Velaryon crown 's?,House Velaryon crown 's is a ORG that After moment Daemon passed Viserys rises give speech praise House Velaryon crown 's faithful powerful allies marriage unite families one.
After moment Daemon passed Viserys rises give speech praise House Velaryon crown 's faithful powerful allies marriage unite families one.Just Viserys conducts speech Alicent arrives dressed green intentionally interrupting .,Who is Viserys?,Viserys was a PERSON who Just Viserys conducts speech Alicent arrives dressed green intentionally interrupting .
After moment Daemon passed Viserys rises give speech praise House Velaryon crown 's faithful powerful allies marriage unite families one.Just Viserys conducts speech Alicent arrives dressed green intentionally interrupting .,Who is Alicent?,Alicent was a PERSON who Just Viserys conducts speech Alicent arrives dressed green intentionally interrupting .
When reaches high table gives Viserys curt peck cheek .,Who is Viserys curt?,Viserys curt was a PERSON who When reaches high table gives Viserys curt peck cheek .
Viserys returns speech concluding hope Velaryons followed Targaryens since Age Dragons Valyria new union usher second Age Dragons Westeros.Viserys concernedly observes conversation Daemon Gerold Royce .,Who is Viserys?,Viserys was a PERSON who Viserys returns speech concluding hope Velaryons followed Targaryens since Age Dragons Valyria new union usher second Age Dragons Westeros.
Viserys returns speech concluding hope Velaryons followed Targaryens since Age Dragons Valyria new union usher second Age Dragons Westeros.Viserys concernedly observes conversation Daemon Gerold Royce .,Who is Velaryons?,Velaryons was a PERSON who Viserys returns speech concluding hope Velaryons followed Targaryens since Age Dragons Valyria new union usher second Age Dragons Westeros.
Viserys returns speech concluding hope Velaryons followed Targaryens since Age Dragons Valyria new union usher second Age Dragons Westeros.Viserys concernedly observes conversation Daemon Gerold Royce .,Where is Targaryens?,Targaryens is a GPE that Viserys returns speech concluding hope Velaryons followed Targaryens since Age Dragons Valyria new union usher second Age Dragons Westeros.
Viserys returns speech concluding hope Velaryons followed Targaryens since Age Dragons Valyria new union usher second Age Dragons Westeros.Viserys concernedly observes conversation Daemon Gerold Royce .,Who is Viserys?,Viserys was a PERSON who Viserys concernedly observes conversation Daemon Gerold Royce .
Viserys returns speech concluding hope Velaryons followed Targaryens since Age Dragons Valyria new union usher second Age Dragons Westeros.Viserys concernedly observes conversation Daemon Gerold Royce .,Who is Daemon Gerold Royce?,Daemon Gerold Royce was a PERSON who Viserys concernedly observes conversation Daemon Gerold Royce .
After Gerold leaves Daemon joins feast floor dance Rhaenyra .,Who is Gerold?,Gerold was a PERSON who After Gerold leaves Daemon joins feast floor dance Rhaenyra .
After Gerold leaves Daemon joins feast floor dance Rhaenyra .,Who is Daemon?,Daemon was a PERSON who After Gerold leaves Daemon joins feast floor dance Rhaenyra .
Viserys angrily watches two come close kissing interrupted cry beyond hall .,Who is Viserys?,Viserys was a PERSON who Viserys angrily watches two come close kissing interrupted cry beyond hall .
The floor soon erupts brawl.Viserys searches Rhaenyra among crowd soon bleeding profusely nose due stress .,Who is Viserys?,Viserys was a PERSON who Viserys searches Rhaenyra among crowd soon bleeding profusely nose due stress .
After ordeal guests sent away Viserys cancels seven days festivities .,Who is Viserys?,Viserys was a PERSON who After ordeal guests sent away Viserys cancels seven days festivities .
After ordeal guests sent away Viserys cancels seven days festivities .,When did seven days happen?,seven days was a DATE that After ordeal guests sent away Viserys cancels seven days festivities .
Instead Laenor Rhaenyra quickly married messy throne room .,Who is Laenor Rhaenyra?,Laenor Rhaenyra was a PERSON who Instead Laenor Rhaenyra quickly married messy throne room .
Viserys collapses shortly vows spoken.Ten years passed since Rhaenyra Laenor 's wedding .,Who is Viserys?,Viserys was a PERSON who Viserys collapses shortly vows spoken.
Viserys collapses shortly vows spoken.Ten years passed since Rhaenyra Laenor 's wedding .,When did Ten years happen?,Ten years was a DATE that Ten years passed since Rhaenyra Laenor 's wedding .
Viserys collapses shortly vows spoken.Ten years passed since Rhaenyra Laenor 's wedding .,Who is Rhaenyra Laenor 's?,Rhaenyra Laenor 's was a PERSON who Ten years passed since Rhaenyra Laenor 's wedding .
After Rhaenyra shows newborn third son Alicent Viserys enters hold .,Who is Alicent Viserys?,Alicent Viserys was a PERSON who After Rhaenyra shows newborn third son Alicent Viserys enters hold .
Viserys proudly watches new grandson remarks make fearsome knight .,Who is Viserys?,Viserys was a PERSON who Viserys proudly watches new grandson remarks make fearsome knight .
Later Viserys working model Valyria Alicent discusses incident concerning Aemond .,Where is Viserys?,Viserys is a GPE that Later Viserys working model Valyria Alicent discusses incident concerning Aemond .
Later Viserys working model Valyria Alicent discusses incident concerning Aemond .,Who is Valyria Alicent?,Valyria Alicent was a PERSON who Later Viserys working model Valyria Alicent discusses incident concerning Aemond .
Later Viserys working model Valyria Alicent discusses incident concerning Aemond .,What is Aemond?,Aemond is a ORG that Later Viserys working model Valyria Alicent discusses incident concerning Aemond .
The topic Rhaenyra 's children brought Alicent implies fathered Harwin Strong.Viserys counters stating nature inheritance strange thing .,Who is Alicent?,Alicent was a PERSON who The topic Rhaenyra 's children brought Alicent implies fathered Harwin Strong.
The topic Rhaenyra 's children brought Alicent implies fathered Harwin Strong.Viserys counters stating nature inheritance strange thing .,Who is Harwin Strong?,Harwin Strong was a PERSON who The topic Rhaenyra 's children brought Alicent implies fathered Harwin Strong.
Alicent asks Viserys actually saw mating assumed silver stallion one black mare breeding .,Who is Alicent?,Alicent was a PERSON who Alicent asks Viserys actually saw mating assumed silver stallion one black mare breeding .
Alicent asks Viserys actually saw mating assumed silver stallion one black mare breeding .,Who is Viserys?,Viserys was a PERSON who Alicent asks Viserys actually saw mating assumed silver stallion one black mare breeding .
Viserys rises says hear .,Who is Viserys?,Viserys was a PERSON who Viserys rises says hear .
Sometime later Viserys Lyonel Strong observing Aegon Aemond Jace Luke training yard erupts brawl Harwin Strong punches Criston Cole unfair treatment Rhaenyra 's children insinuation parentage.After incident training yard Viserys present Small Council meeting renewed fighting Stepstones discussed .,Who is Viserys Lyonel Strong?,Viserys Lyonel Strong was a PERSON who Sometime later Viserys Lyonel Strong observing Aegon Aemond Jace Luke training yard erupts brawl Harwin Strong punches Criston Cole unfair treatment Rhaenyra 's children insinuation parentage.
Sometime later Viserys Lyonel Strong observing Aegon Aemond Jace Luke training yard erupts brawl Harwin Strong punches Criston Cole unfair treatment Rhaenyra 's children insinuation parentage.After incident training yard Viserys present Small Council meeting renewed fighting Stepstones discussed .,Who is Aegon Aemond?,Aegon Aemond was a PERSON who Sometime later Viserys Lyonel Strong observing Aegon Aemond Jace Luke training yard erupts brawl Harwin Strong punches Criston Cole unfair treatment Rhaenyra 's children insinuation parentage.
Sometime later Viserys Lyonel Strong observing Aegon Aemond Jace Luke training yard erupts brawl Harwin Strong punches Criston Cole unfair treatment Rhaenyra 's children insinuation parentage.After incident training yard Viserys present Small Council meeting renewed fighting Stepstones discussed .,Who is Jace Luke?,Jace Luke was a PERSON who Sometime later Viserys Lyonel Strong observing Aegon Aemond Jace Luke training yard erupts brawl Harwin Strong punches Criston Cole unfair treatment Rhaenyra 's children insinuation parentage.
Sometime later Viserys Lyonel Strong observing Aegon Aemond Jace Luke training yard erupts brawl Harwin Strong punches Criston Cole unfair treatment Rhaenyra 's children insinuation parentage.After incident training yard Viserys present Small Council meeting renewed fighting Stepstones discussed .,Who is Harwin Strong?,Harwin Strong was a PERSON who Sometime later Viserys Lyonel Strong observing Aegon Aemond Jace Luke training yard erupts brawl Harwin Strong punches Criston Cole unfair treatment Rhaenyra 's children insinuation parentage.
Sometime later Viserys Lyonel Strong observing Aegon Aemond Jace Luke training yard erupts brawl Harwin Strong punches Criston Cole unfair treatment Rhaenyra 's children insinuation parentage.After incident training yard Viserys present Small Council meeting renewed fighting Stepstones discussed .,Who is Criston Cole?,Criston Cole was a PERSON who Sometime later Viserys Lyonel Strong observing Aegon Aemond Jace Luke training yard erupts brawl Harwin Strong punches Criston Cole unfair treatment Rhaenyra 's children insinuation parentage.
Sometime later Viserys Lyonel Strong observing Aegon Aemond Jace Luke training yard erupts brawl Harwin Strong punches Criston Cole unfair treatment Rhaenyra 's children insinuation parentage.After incident training yard Viserys present Small Council meeting renewed fighting Stepstones discussed .,What is Rhaenyra?,Rhaenyra is a ORG that Sometime later Viserys Lyonel Strong observing Aegon Aemond Jace Luke training yard erupts brawl Harwin Strong punches Criston Cole unfair treatment Rhaenyra 's children insinuation parentage.
Sometime later Viserys Lyonel Strong observing Aegon Aemond Jace Luke training yard erupts brawl Harwin Strong punches Criston Cole unfair treatment Rhaenyra 's children insinuation parentage.After incident training yard Viserys present Small Council meeting renewed fighting Stepstones discussed .,Where is Viserys?,Viserys is a GPE that After incident training yard Viserys present Small Council meeting renewed fighting Stepstones discussed .
Sometime later Viserys Lyonel Strong observing Aegon Aemond Jace Luke training yard erupts brawl Harwin Strong punches Criston Cole unfair treatment Rhaenyra 's children insinuation parentage.After incident training yard Viserys present Small Council meeting renewed fighting Stepstones discussed .,What is Small Council?,Small Council is a ORG that After incident training yard Viserys present Small Council meeting renewed fighting Stepstones discussed .
Sometime later Viserys Lyonel Strong observing Aegon Aemond Jace Luke training yard erupts brawl Harwin Strong punches Criston Cole unfair treatment Rhaenyra 's children insinuation parentage.After incident training yard Viserys present Small Council meeting renewed fighting Stepstones discussed .,Who is Stepstones?,Stepstones was a PERSON who After incident training yard Viserys present Small Council meeting renewed fighting Stepstones discussed .
Dorne sided Triarchy Viserys bitterly remarks hoped ongoing negotiations House Martell would keep conflict shows gets trusting Martell .,Who is Dorne?,Dorne was a PERSON who Dorne sided Triarchy Viserys bitterly remarks hoped ongoing negotiations House Martell would keep conflict shows gets trusting Martell .
Dorne sided Triarchy Viserys bitterly remarks hoped ongoing negotiations House Martell would keep conflict shows gets trusting Martell .,What is House Martell?,House Martell is a ORG that Dorne sided Triarchy Viserys bitterly remarks hoped ongoing negotiations House Martell would keep conflict shows gets trusting Martell .
Dorne sided Triarchy Viserys bitterly remarks hoped ongoing negotiations House Martell would keep conflict shows gets trusting Martell .,What is Martell?,Martell is a ORG that Dorne sided Triarchy Viserys bitterly remarks hoped ongoing negotiations House Martell would keep conflict shows gets trusting Martell .
After talks Stepstones finished Rhaenyra speaks recent tensions two families proposes betrothal son Jace Alicent 's daughter Helaena Viserys considers judicious proposal .,Who is Stepstones?,Stepstones was a PERSON who After talks Stepstones finished Rhaenyra speaks recent tensions two families proposes betrothal son Jace Alicent 's daughter Helaena Viserys considers judicious proposal .
After talks Stepstones finished Rhaenyra speaks recent tensions two families proposes betrothal son Jace Alicent 's daughter Helaena Viserys considers judicious proposal .,Who is Jace Alicent 's?,Jace Alicent 's was a PERSON who After talks Stepstones finished Rhaenyra speaks recent tensions two families proposes betrothal son Jace Alicent 's daughter Helaena Viserys considers judicious proposal .
After talks Stepstones finished Rhaenyra speaks recent tensions two families proposes betrothal son Jace Alicent 's daughter Helaena Viserys considers judicious proposal .,Who is Helaena Viserys?,Helaena Viserys was a PERSON who After talks Stepstones finished Rhaenyra speaks recent tensions two families proposes betrothal son Jace Alicent 's daughter Helaena Viserys considers judicious proposal .
Alicent claims would consider it.Later Alicent privately argues Viserys offer insult .,Who is Alicent?,Alicent was a PERSON who Alicent claims would consider it.
Alicent claims would consider it.Later Alicent privately argues Viserys offer insult .,Who is Later Alicent?,Later Alicent was a PERSON who Later Alicent privately argues Viserys offer insult .
Alicent claims would consider it.Later Alicent privately argues Viserys offer insult .,Who is Viserys?,Viserys was a PERSON who Later Alicent privately argues Viserys offer insult .
Viserys attempts urge betrothal would bring peace royal family king able make choice Alicent sharply says wants 's cold grave .,Who is Viserys?,Viserys was a PERSON who Viserys attempts urge betrothal would bring peace royal family king able make choice Alicent sharply says wants 's cold grave .
Viserys attempts urge betrothal would bring peace royal family king able make choice Alicent sharply says wants 's cold grave .,Who is Alicent?,Alicent was a PERSON who Viserys attempts urge betrothal would bring peace royal family king able make choice Alicent sharply says wants 's cold grave .
Later Viserys ' chambers Lyonel arrives offer resignation Hand King due recent rumors .,Who is Viserys?,Viserys was a PERSON who Later Viserys ' chambers Lyonel arrives offer resignation Hand King due recent rumors .
Later Viserys ' chambers Lyonel arrives offer resignation Hand King due recent rumors .,Who is Lyonel?,Lyonel was a PERSON who Later Viserys ' chambers Lyonel arrives offer resignation Hand King due recent rumors .
Later Viserys ' chambers Lyonel arrives offer resignation Hand King due recent rumors .,Who is Hand King?,Hand King was a PERSON who Later Viserys ' chambers Lyonel arrives offer resignation Hand King due recent rumors .
Viserys asks rumors yet Lyonel say aloud .,Who is Viserys?,Viserys was a PERSON who Viserys asks rumors yet Lyonel say aloud .
Viserys asks rumors yet Lyonel say aloud .,Who is Lyonel?,Lyonel was a PERSON who Viserys asks rumors yet Lyonel say aloud .
Viserys says bring speak rumors accept resignation .,Who is Viserys?,Viserys was a PERSON who Viserys says bring speak rumors accept resignation .
Lyonel agrees asks take Harwin back Harrenhal Viserys allows.At Driftmark Viserys royal court arrived attend funeral Laena Velaryon .,What is Lyonel?,Lyonel is a ORG that Lyonel agrees asks take Harwin back Harrenhal Viserys allows.
Lyonel agrees asks take Harwin back Harrenhal Viserys allows.At Driftmark Viserys royal court arrived attend funeral Laena Velaryon .,Who is Harwin?,Harwin was a PERSON who Lyonel agrees asks take Harwin back Harrenhal Viserys allows.
Lyonel agrees asks take Harwin back Harrenhal Viserys allows.At Driftmark Viserys royal court arrived attend funeral Laena Velaryon .,Who is Harrenhal Viserys?,Harrenhal Viserys was a PERSON who Lyonel agrees asks take Harwin back Harrenhal Viserys allows.
Lyonel agrees asks take Harwin back Harrenhal Viserys allows.At Driftmark Viserys royal court arrived attend funeral Laena Velaryon .,Where is Driftmark Viserys?,Driftmark Viserys is a GPE that At Driftmark Viserys royal court arrived attend funeral Laena Velaryon .
Lyonel agrees asks take Harwin back Harrenhal Viserys allows.At Driftmark Viserys royal court arrived attend funeral Laena Velaryon .,Who is Laena Velaryon?,Laena Velaryon was a PERSON who At Driftmark Viserys royal court arrived attend funeral Laena Velaryon .
During funeral Viserys goes speak Daemon attempts reconcile .,Who is Viserys?,Viserys was a PERSON who During funeral Viserys goes speak Daemon attempts reconcile .
During funeral Viserys goes speak Daemon attempts reconcile .,Who is Daemon?,Daemon was a PERSON who During funeral Viserys goes speak Daemon attempts reconcile .
He asks return home King 's Landing let prior differences stay past .,What is King 's Landing?,King 's Landing is a ORG that He asks return home King 's Landing let prior differences stay past .
Daemon says home Pentos children .,What is Daemon?,Daemon is a ORG that Daemon says home Pentos children .
Daemon says home Pentos children .,What is Pentos?,Pentos is a ORG that Daemon says home Pentos children .
Viserys urges still place Daemon side royal court offers anything Daemon might need cuts .,Who is Viserys?,Viserys was a PERSON who Viserys urges still place Daemon side royal court offers anything Daemon might need cuts .
Viserys urges still place Daemon side royal court offers anything Daemon might need cuts .,What is Daemon?,Daemon is a ORG that Viserys urges still place Daemon side royal court offers anything Daemon might need cuts .
Viserys urges still place Daemon side royal court offers anything Daemon might need cuts .,What is Daemon?,Daemon is a ORG that Viserys urges still place Daemon side royal court offers anything Daemon might need cuts .
Daemon states needs nothing promptly leaves .,What is Daemon?,Daemon is a ORG that Daemon states needs nothing promptly leaves .
During evening funeral Viserys exhausted retires night .,Who is Viserys?,Viserys was a PERSON who During evening funeral Viserys exhausted retires night .
He stammers Aemma Arryn 's name Alicent though Harrold Westerling gently corrects him.Later Driftmark royal court roused Hall Nine incident Aemond Jace Luke Daemon 's daughters Baela Rhaena .,Who is Aemma Arryn 's?,Aemma Arryn 's was a PERSON who He stammers Aemma Arryn 's name Alicent though Harrold Westerling gently corrects him.
He stammers Aemma Arryn 's name Alicent though Harrold Westerling gently corrects him.Later Driftmark royal court roused Hall Nine incident Aemond Jace Luke Daemon 's daughters Baela Rhaena .,Who is Alicent?,Alicent was a PERSON who He stammers Aemma Arryn 's name Alicent though Harrold Westerling gently corrects him.
He stammers Aemma Arryn 's name Alicent though Harrold Westerling gently corrects him.Later Driftmark royal court roused Hall Nine incident Aemond Jace Luke Daemon 's daughters Baela Rhaena .,Who is Harrold Westerling?,Harrold Westerling was a PERSON who He stammers Aemma Arryn 's name Alicent though Harrold Westerling gently corrects him.
He stammers Aemma Arryn 's name Alicent though Harrold Westerling gently corrects him.Later Driftmark royal court roused Hall Nine incident Aemond Jace Luke Daemon 's daughters Baela Rhaena .,What is Hall Nine?,Hall Nine is a ORG that Later Driftmark royal court roused Hall Nine incident Aemond Jace Luke Daemon 's daughters Baela Rhaena .
He stammers Aemma Arryn 's name Alicent though Harrold Westerling gently corrects him.Later Driftmark royal court roused Hall Nine incident Aemond Jace Luke Daemon 's daughters Baela Rhaena .,Who is Jace Luke Daemon 's?,Jace Luke Daemon 's was a PERSON who Later Driftmark royal court roused Hall Nine incident Aemond Jace Luke Daemon 's daughters Baela Rhaena .
He stammers Aemma Arryn 's name Alicent though Harrold Westerling gently corrects him.Later Driftmark royal court roused Hall Nine incident Aemond Jace Luke Daemon 's daughters Baela Rhaena .,Who is Baela Rhaena?,Baela Rhaena was a PERSON who Later Driftmark royal court roused Hall Nine incident Aemond Jace Luke Daemon 's daughters Baela Rhaena .
During fight Luke severely injured Aemond .,Who is Luke?,Luke was a PERSON who During fight Luke severely injured Aemond .
During fight Luke severely injured Aemond .,What is Aemond?,Aemond is a ORG that During fight Luke severely injured Aemond .
Viserys enters angrily accosts Kingsguard protecting princes Ser Criston protests n't expect defend princes .,Who is Viserys?,Viserys was a PERSON who Viserys enters angrily accosts Kingsguard protecting princes Ser Criston protests n't expect defend princes .
Viserys enters angrily accosts Kingsguard protecting princes Ser Criston protests n't expect defend princes .,What is Kingsguard?,Kingsguard is a ORG that Viserys enters angrily accosts Kingsguard protecting princes Ser Criston protests n't expect defend princes .
Viserys enters angrily accosts Kingsguard protecting princes Ser Criston protests n't expect defend princes .,Who is Ser Criston?,Ser Criston was a PERSON who Viserys enters angrily accosts Kingsguard protecting princes Ser Criston protests n't expect defend princes .
Maester Kelvyn stitches Aemond says left eye lost much Alicent 's horror .,Who is Maester Kelvyn?,Maester Kelvyn was a PERSON who Maester Kelvyn stitches Aemond says left eye lost much Alicent 's horror .
Maester Kelvyn stitches Aemond says left eye lost much Alicent 's horror .,What is Aemond?,Aemond is a ORG that Maester Kelvyn stitches Aemond says left eye lost much Alicent 's horror .
Maester Kelvyn stitches Aemond says left eye lost much Alicent 's horror .,Who is Alicent?,Alicent was a PERSON who Maester Kelvyn stitches Aemond says left eye lost much Alicent 's horror .
When asked happened children begin arguing Viserys shouts silence .,Who is Viserys?,Viserys was a PERSON who When asked happened children begin arguing Viserys shouts silence .
Jace whispers Rhaenyra Aemond called bastards.Viserys asks Aemond tell truth matter Alicent angrily interjects son maimed Rhaenyra 's sons responsible nothing else matters .,Who is Jace?,Jace was a PERSON who Jace whispers Rhaenyra Aemond called bastards.
Jace whispers Rhaenyra Aemond called bastards.Viserys asks Aemond tell truth matter Alicent angrily interjects son maimed Rhaenyra 's sons responsible nothing else matters .,Who is Rhaenyra Aemond?,Rhaenyra Aemond was a PERSON who Jace whispers Rhaenyra Aemond called bastards.
Jace whispers Rhaenyra Aemond called bastards.Viserys asks Aemond tell truth matter Alicent angrily interjects son maimed Rhaenyra 's sons responsible nothing else matters .,Who is Viserys?,Viserys was a PERSON who Viserys asks Aemond tell truth matter Alicent angrily interjects son maimed Rhaenyra 's sons responsible nothing else matters .
Jace whispers Rhaenyra Aemond called bastards.Viserys asks Aemond tell truth matter Alicent angrily interjects son maimed Rhaenyra 's sons responsible nothing else matters .,What is Aemond?,Aemond is a ORG that Viserys asks Aemond tell truth matter Alicent angrily interjects son maimed Rhaenyra 's sons responsible nothing else matters .
Jace whispers Rhaenyra Aemond called bastards.Viserys asks Aemond tell truth matter Alicent angrily interjects son maimed Rhaenyra 's sons responsible nothing else matters .,Who is Alicent?,Alicent was a PERSON who Viserys asks Aemond tell truth matter Alicent angrily interjects son maimed Rhaenyra 's sons responsible nothing else matters .
Jace whispers Rhaenyra Aemond called bastards.Viserys asks Aemond tell truth matter Alicent angrily interjects son maimed Rhaenyra 's sons responsible nothing else matters .,What is Rhaenyra?,Rhaenyra is a ORG that Viserys asks Aemond tell truth matter Alicent angrily interjects son maimed Rhaenyra 's sons responsible nothing else matters .
Viserys asks boys ' father Ser Laenor might Alicent snidely remarks must `` entertaining '' squires .,Who is Viserys?,Viserys was a PERSON who Viserys asks boys ' father Ser Laenor might Alicent snidely remarks must `` entertaining '' squires .
Viserys asks boys ' father Ser Laenor might Alicent snidely remarks must `` entertaining '' squires .,Who is Ser Laenor?,Ser Laenor was a PERSON who Viserys asks boys ' father Ser Laenor might Alicent snidely remarks must `` entertaining '' squires .
Viserys asks boys ' father Ser Laenor might Alicent snidely remarks must `` entertaining '' squires .,Who is Alicent?,Alicent was a PERSON who Viserys asks boys ' father Ser Laenor might Alicent snidely remarks must `` entertaining '' squires .
Viserys turns Aemond ask heard rumors Jace Luke 's bastardy says heard Aegon .,Who is Viserys?,Viserys was a PERSON who Viserys turns Aemond ask heard rumors Jace Luke 's bastardy says heard Aegon .
Viserys turns Aemond ask heard rumors Jace Luke 's bastardy says heard Aegon .,What is Aemond?,Aemond is a ORG that Viserys turns Aemond ask heard rumors Jace Luke 's bastardy says heard Aegon .
Viserys turns Aemond ask heard rumors Jace Luke 's bastardy says heard Aegon .,Who is Jace Luke?,Jace Luke was a PERSON who Viserys turns Aemond ask heard rumors Jace Luke 's bastardy says heard Aegon .
Viserys turns Aemond ask heard rumors Jace Luke 's bastardy says heard Aegon .,Where is Aegon?,Aegon is a GPE that Viserys turns Aemond ask heard rumors Jace Luke 's bastardy says heard Aegon .
Viserys angrily demands Aegon tell heard states everyone already knows .,Who is Viserys?,Viserys was a PERSON who Viserys angrily demands Aegon tell heard states everyone already knows .
Viserys angrily demands Aegon tell heard states everyone already knows .,Where is Aegon?,Aegon is a GPE that Viserys angrily demands Aegon tell heard states everyone already knows .
Viserys commands one family must cease infighting .,Where is Viserys?,Viserys is a GPE that Viserys commands one family must cease infighting .
Alicent says insufficient demands one Rhaenyra 's sons ' eyes recompense .,Who is Alicent?,Alicent was a PERSON who Alicent says insufficient demands one Rhaenyra 's sons ' eyes recompense .
Alicent says insufficient demands one Rhaenyra 's sons ' eyes recompense .,What is Rhaenyra?,Rhaenyra is a ORG that Alicent says insufficient demands one Rhaenyra 's sons ' eyes recompense .
Viserys aghast Alicent commands Criston Cole bring eye Lucerys .,Who is Viserys?,Viserys was a PERSON who Viserys aghast Alicent commands Criston Cole bring eye Lucerys .
Viserys aghast Alicent commands Criston Cole bring eye Lucerys .,Who is Alicent?,Alicent was a PERSON who Viserys aghast Alicent commands Criston Cole bring eye Lucerys .
Viserys aghast Alicent commands Criston Cole bring eye Lucerys .,Who is Criston Cole?,Criston Cole was a PERSON who Viserys aghast Alicent commands Criston Cole bring eye Lucerys .
Viserys aghast Alicent commands Criston Cole bring eye Lucerys .,Who is Lucerys?,Lucerys was a PERSON who Viserys aghast Alicent commands Criston Cole bring eye Lucerys .
